Date,Network,Message,Message URL,Message ID,Name,Profile,Followers,Shares,Likes,Sentiment,Location,Hashtags,Images,Language
8/3/2021 11:39 pm,Instagram,"Info: masterchefchile ¡Equipos listos para darlo todo! 🔥🔥 #NocheDeEliminaciónCelebrity 
Súmate al capítulo en 13.cl

#MasterChef #MasterChefCelebrityChile #MasterChefCelebrity #MasterChefJunior #MasterChefProfesional #MasterChefLatino #Recetas",https://www.instagram.com/p/CSI0C3KN7gI/,17917048912871192,NULL,NULL,0,0,4,Positive,NULL,"#masterchefprofesional, #nochedeeliminacióncelebrity, #masterchefcelebritychile, #recetas, #mastercheflatino, #masterchef, #masterchefcelebrity, #masterchefjunior","https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/231672903_790289404947033_729745035177391631_n.jpg?_nc_cat=101&ccb=1-4&_nc_sid=8ae9d6&_nc_eui2=AeFnCPIvprfmQ7_9m2h0GwOluTx5BD1NRa-5PHkEPU1Fr4fI7vrpZj8TTM2slnea1Pii0VsK6-HKoIlo0mOinwSK&_nc_ohc=sRGA4qOhGn8AX_NM16w&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=792c1e63f475d9fb318f97136df33bef&oe=61123741, https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/230230718_631682754478967_8495156120599899586_n.jpg?_nc_cat=102&ccb=1-4&_nc_sid=8ae9d6&_nc_eui2=AeHeB56_TuYCweVCrlxC6zY8YJchay72fJZglyFrLvZ8lqbFedpJt3UlgCPU8HPzHNsNdWoxjK2ycA7G5b8giaa2&_nc_ohc=TYr_kQ0Bz54AX-lLw7q&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=37d1ab7606c6e3ea4b63b0ab30ed6766&oe=6112C65B, https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/230074457_2965451960362208_502322910166190920_n.jpg?_nc_cat=106&ccb=1-4&_nc_sid=8ae9d6&_nc_eui2=AeEtJTJ8US_AOkMbkb5A7Jlk8bd-EUM2Gjrxt34RQzYaOummT6LQ0xV27VijAOE1ukH5s_mhBTNJGNHreql3TmPJ&_nc_ohc=tVoQyX3W4HQAX_Qc1Em&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=4d43a755ab7f07582ac563e041b9ff58&oe=61123512",NULL
8/3/2021 11:36 pm,Instagram,"Info: masterchefchile ¡YA comenzó! 🔥 Hoy es #NocheDeEliminaciónCelebrity 😮 Súmate en 13.cl

#MasterChef #MasterChefCelebrityChile #MasterChefCelebrity #MasterChefJunior #MasterChefProfesional #MasterChefLatino #Recetas",https://www.instagram.com/p/CSIzwVpth2e/,17906140856051506,NULL,NULL,0,0,19,Positive,NULL,"#masterchefprofesional, #nochedeeliminacióncelebrity, #masterchefcelebritychile, #recetas, #mastercheflatino, #masterchef, #masterchefcelebrity, #masterchefjunior",https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/232314447_1141665009677745_5163139297297484153_n.jpg?_nc_cat=111&ccb=1-4&_nc_sid=8ae9d6&_nc_eui2=AeGUGqaxIb-_d3W4rYzdz2cAUsUmVdqJQNNSxSZV2olA0xvWz35b1grqmS8e772mkiPhckxwb3K2RupNOEvTFMf6&_nc_ohc=EgralY-czXYAX-m2v5X&_nc_ht=scontent-iad3-1.cdninstagram.com&oh=b5e3cb3190d97884784460ebd471c295&oe=611182E8,NULL
8/3/2021 6:00 pm,Facebook,"Pepi Velasco dedica hermosas palabras de despedida a Fred ❤️ #MasterChefCelebrityChile | Pepi Velasco dedica hermosas palabras de despedida a Fred ❤️ #MasterChefCelebrityChile 

Revive el capítulo de MasterChef Chile 👉🏽 https://bit.ly/3jlWwXw | https://video-iad3-1.xx.fbcdn.net/v/t42.1790-2/228919068_1566816166992140_4844113637791575330_n.mp4?_nc_cat=101&ccb=1-3&_nc_sid=985c63&efg=eyJybHIiOjMxNiwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_eui2=AeE-AGQ5_QqiWIcBjon90TfwP5jNX6K2lPk_mM1foraU-bTAdModGsSM7nis8DReA-tKynTJt09eH17dN3c7LOpU&_nc_ohc=hJ5L5xjzEmEAX_eRkdw&rl=316&vabr=176&_nc_ht=video-iad3-1.xx&edm=AKK4YLsEAAAA&oh=2ef24aad6d5d35fd313d07fbf9d35a1f&oe=610D2601",http://www.facebook.com/292534509886/posts/10159969189414887,292534509886_10159969189414887,Canal 13,Canal 13,0,0,8,Positive,NULL,#masterchefcelebritychile,https://video-iad3-1.xx.fbcdn.net/v/t42.1790-2/228919068_1566816166992140_4844113637791575330_n.mp4?_nc_cat=101&ccb=1-3&_nc_sid=985c63&efg=eyJybHIiOjMxNiwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_eui2=AeE-AGQ5_QqiWIcBjon90TfwP5jNX6K2lPk_mM1foraU-bTAdModGsSM7nis8DReA-tKynTJt09eH17dN3c7LOpU&_nc_ohc=hJ5L5xjzEmEAX_eRkdw&rl=316&vabr=176&_nc_ht=video-iad3-1.xx&edm=AKK4YLsEAAAA&oh=2ef24aad6d5d35fd313d07fbf9d35a1f&oe=610D2601,NULL
8/3/2021 2:00 pm,Facebook,"¿Cómo vivieron la prueba de eliminación? 😮 | ¿Cómo vivieron la prueba de eliminación? 😮

Revive el capítulo de MasterChef Chile 👉🏽 https://bit.ly/3jlWwXw

#MasterChefCelebrityChile | https://video-iad3-1.xx.fbcdn.net/v/t42.1790-2/229784354_347614063637743_6168042863254602688_n.mp4?_nc_cat=105&ccb=1-3&_nc_sid=985c63&efg=eyJybHIiOjM5NywicmxhIjo5MzUsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_eui2=AeHbYdYD3IMcfoxGMJ2sFvMZVY6p06aYUBZVjqnTpphQFjUgAcfon5C_-XEabnUQQ_T6tftHOmxGpvF2fXj24R_t&_nc_ohc=hdpdENf-zxkAX-sN2in&rl=397&vabr=221&_nc_ht=video-iad3-1.xx&oh=e71908844a264fdd339dfa0d917fef9c&oe=610D2C8C",http://www.facebook.com/292534509886/posts/169527755245299,292534509886_169527755245299,Canal 13,Canal 13,0,0,27,Negative,NULL,#masterchefcelebritychile,https://video-iad3-1.xx.fbcdn.net/v/t42.1790-2/229784354_347614063637743_6168042863254602688_n.mp4?_nc_cat=105&ccb=1-3&_nc_sid=985c63&efg=eyJybHIiOjM5NywicmxhIjo5MzUsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_eui2=AeHbYdYD3IMcfoxGMJ2sFvMZVY6p06aYUBZVjqnTpphQFjUgAcfon5C_-XEabnUQQ_T6tftHOmxGpvF2fXj24R_t&_nc_ohc=hdpdENf-zxkAX-sN2in&rl=397&vabr=221&_nc_ht=video-iad3-1.xx&oh=e71908844a264fdd339dfa0d917fef9c&oe=610D2C8C,NULL
8/3/2021 2:00 pm,Twitter,"Pepi Velasco dedica hermosas palabras de despedida a Fred ❤️ #MasterChefCelebrityChile 

Revive el capítulo de @masterchefchile 👉🏽 https://t.co/0d2ah8iHxp https://t.co/OwpFJp7ShN",https://twitter.com/canal13/statuses/1422618270641893376,1422618270641893376,Canal 13,canal13,2439529,0,0,Positive,Chile,#masterchefcelebritychile,https://video.twimg.com/ext_tw_video/1422583182856232962/pu/vid/640x360/PaDqCbYejdVFPl57.mp4?tag=12,es
8/3/2021 11:46 am,Facebook,"Pepi Velasco dedica hermosas palabras de despedida a Fred ❤️ #MasterChefCelebrityChile | Pepi Velasco dedica hermosas palabras de despedida a Fred ❤️ #MasterChefCelebrityChile 

Revive el capítulo de MasterChef Chile 👉🏽 https://bit.ly/3jlWwXw | https://video-iad3-1.xx.fbcdn.net/v/t42.1790-2/228946244_374382424035380_7173925453419297830_n.mp4?_nc_cat=101&ccb=1-3&_nc_sid=985c63&efg=eyJybHIiOjMxNiwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_eui2=AeFzApbMYqkTV1YiGOYtGz-8kCBeIZHO0sSQIF4hkc7SxJ15NoOrsIatdIJ_HqZ6RfAUq5PqnYmtLhe_6oP1MFr0&_nc_ohc=0p4V4n4W3GAAX9EiXvI&rl=316&vabr=176&_nc_ht=video-iad3-1.xx&edm=AKK4YLsEAAAA&oh=01eca09474d46ee8cb5d0649e70dc7f8&oe=610D26EC",http://www.facebook.com/499984616800467/posts/2398964716902438,499984616800467_2398964716902438,MasterChef Chile,MasterChef Chile,0,0,16,Positive,NULL,#masterchefcelebritychile,https://video-iad3-1.xx.fbcdn.net/v/t42.1790-2/228946244_374382424035380_7173925453419297830_n.mp4?_nc_cat=101&ccb=1-3&_nc_sid=985c63&efg=eyJybHIiOjMxNiwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_eui2=AeFzApbMYqkTV1YiGOYtGz-8kCBeIZHO0sSQIF4hkc7SxJ15NoOrsIatdIJ_HqZ6RfAUq5PqnYmtLhe_6oP1MFr0&_nc_ohc=0p4V4n4W3GAAX9EiXvI&rl=316&vabr=176&_nc_ht=video-iad3-1.xx&edm=AKK4YLsEAAAA&oh=01eca09474d46ee8cb5d0649e70dc7f8&oe=610D26EC,NULL
8/3/2021 10:12 am,Twitter,"RT @canal13: ¡Revive el segundo capítulo de #MasterChefCelebrityChile! Noche de eliminación 🔥
https://t.co/JGHllqtlIU",https://twitter.com/redondofred/statuses/1422560958791180288,1422560958791180288,fred redondo,redondofred,7567,0,0,Neutral,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebritychile,NULL,es
8/3/2021 10:09 am,Twitter,"RT @YaelRiveraAray1: Pucha que injusticia encuentro que nada que ver que se haya ido el fred sus porotos aunque hayan estado duros se veían más comibles y más ricos que los de la naty.
Ya empezamos mal con el tema de la eliminación en másterchef 
#NocheDeEliminacionCelebrity #MasterChefCelebritychile https://t.co/lK4KDmLeEy",https://twitter.com/redondofred/statuses/1422560139874381832,1422560139874381832,fred redondo,redondofred,7567,0,0,Negative,"Santiago, Santiago Metropolitan, Chile","#masterchefcelebritychile, #nochedeeliminacioncelebrity",https://pbs.twimg.com/media/E7wpTSpWEAQFWCx.jpg,es
8/3/2021 10:00 am,Facebook,"¿Cómo vivieron la prueba de eliminación? 😮 | ¿Cómo vivieron la prueba de eliminación? 😮

Revive el capítulo de MasterChef Chile 👉🏽 https://bit.ly/3jlWwXw

#MasterChefCelebrityChile | https://video-iad3-1.xx.fbcdn.net/v/t42.1790-2/228571681_1462467067467162_2090114030468708407_n.mp4?_nc_cat=109&ccb=1-3&_nc_sid=985c63&efg=eyJybHIiOjM5NywicmxhIjo5MzUsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_eui2=AeHO7vdIu3fxoeuzaiHDd3cYZuZnGq_bpyhm5mcar9unKHlQC2ndR1pRTxfWgLCD92KY5nShBx9blGtb3rGICvTL&_nc_ohc=Hp_SBBnE1rAAX8d2AkJ&rl=397&vabr=221&_nc_ht=video-iad3-1.xx&edm=AKK4YLsEAAAA&oh=8a039238ccd8c6938400c7e39606734b&oe=610CE4D9",http://www.facebook.com/499984616800467/posts/545505860198977,499984616800467_545505860198977,MasterChef Chile,MasterChef Chile,0,0,32,Negative,NULL,#masterchefcelebritychile,https://video-iad3-1.xx.fbcdn.net/v/t42.1790-2/228571681_1462467067467162_2090114030468708407_n.mp4?_nc_cat=109&ccb=1-3&_nc_sid=985c63&efg=eyJybHIiOjM5NywicmxhIjo5MzUsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_eui2=AeHO7vdIu3fxoeuzaiHDd3cYZuZnGq_bpyhm5mcar9unKHlQC2ndR1pRTxfWgLCD92KY5nShBx9blGtb3rGICvTL&_nc_ohc=Hp_SBBnE1rAAX8d2AkJ&rl=397&vabr=221&_nc_ht=video-iad3-1.xx&edm=AKK4YLsEAAAA&oh=8a039238ccd8c6938400c7e39606734b&oe=610CE4D9,NULL
8/3/2021 8:49 am,Facebook,"¿Cómo vivieron la prueba de eliminación? 😮 | ¿Cómo vivieron la prueba de eliminación? 😮

Revive el capítulo de MasterChef Chile 👉🏽 https://bit.ly/3jlWwXw

#MasterChefCelebrityChile | MasterChef Chile transmitió un estreno.",http://www.facebook.com/499984616800467/posts/2398843770247866,499984616800467_2398843770247866,MasterChef Chile,MasterChef Chile,0,0,3,Negative,NULL,#masterchefcelebritychile,NULL,NULL
8/3/2021 8:47 am,Facebook,"¿Cómo vivieron la prueba de eliminación? 😮 | ¿Cómo vivieron la prueba de eliminación? 😮

Revive el capítulo de MasterChef Chile 👉🏽 https://bit.ly/3jlWwXw

#MasterChefCelebrityChile | Canal 13 transmitió un estreno.",http://www.facebook.com/292534509886/posts/10159968891169887,292534509886_10159968891169887,Canal 13,Canal 13,0,0,3,Negative,NULL,#masterchefcelebritychile,NULL,NULL
8/3/2021 12:24 am,Twitter,Cómo pueden ver tanta mediocridad #MasterChefCelebrityChile,https://twitter.com/pamesaa/statuses/1422413019431243776,1422413019431243776,pamela,pamesaa,29,0,0,Negative,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebritychile,NULL,es
8/3/2021 12:24 am,Twitter,"#MasterChefCelebrityChile otra vez este programa malo, gente hiperventilada que hace el Tony solo para figurar. Lloran pelean nada de talento.",https://twitter.com/pamesaa/statuses/1422412950409723904,1422412950409723904,pamela,pamesaa,29,0,0,Negative,"Santiago, Santiago Metropolitan, Chile",#masterchefcelebritychile,NULL,es
8/2/2021 8:58 pm,Twitter,Definitivamente enamoradisima de la chef Fernanda Cárdenas ❤️‍🔥 #MasterChefCelebrityChile,https://twitter.com/nathalylocaCHL/statuses/1422361289951748098,1422361289951748098,Nathaly Calbiague,nathalylocaCHL,479,0,0,Positive,"Valparaiso, Valparaíso, Chile",#masterchefcelebritychile,NULL,es
8/2/2021 8:58 pm,Instagram,"mega.tv anunció hace pocos días que su nueva teleserie vespertina se estrenará el lunes 9 de agosto a las 20:20 horas 🥳📺 Ese día #EdificioCorona emitirá su episodio final a partir de las 19:20 horas, dando paso a #PobreNovio que estrenará nuevos episodios de lunes a viernes a las 20:00 horas 🤩 ¿Estás esperando que empiece?

#plusimania #teleserieschilenas #teleserie #televisionabierta #television #telenovela #dementemega #thecovers #tributoalasestrellas #tvn #tvnchile #mega #canal13cl #canal13 #chv #chilevision #rubirena #flaviera #hercaientvn #hercaitvn #latorredemabel #QueDiceChile #EtienneBobenrieth #verdadesocultas #masterchefchile #MasterChefCelebrity #MasterChefCelebrityChile",https://www.instagram.com/p/CSF802frjsk/,17909575033985378,NULL,NULL,0,0,34,Positive,NULL,"#pobrenovio, #television, #dementemega, #teleserieschilenas, #canal13cl, #latorredemabel, #tvn, #mega, #tvnchile, #hercaitvn, #hercaientvn, #flaviera, #quedicechile, #thecovers, #telenovela, #verdadesocultas, #chv, #masterchefcelebritychile, #rubirena, #edificiocorona, #televisionabierta, #canal13, #plusimania, #masterchefcelebrity, #teleserie, #chilevision, #tributoalasestrellas, #etiennebobenrieth, #masterchefchile",https://scontent-atl3-1.cdninstagram.com/v/t51.29350-15/229144873_969800023587647_4860663185952938913_n.jpg?_nc_cat=104&ccb=1-4&_nc_sid=8ae9d6&_nc_eui2=AeFbjMgL5Fk3lXNGKkA5SMrGq4X-wGzmxcqrhf7AbObFyvShBOV28PJrmt-f0Fx2JiwLO-GbWB57zgMHpFnhByZa&_nc_ohc=AObxV23w0U8AX-MUhHv&_nc_ht=scontent-atl3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=2e632f5c0d540bda7c33d91d9b5d8169&oe=6112BD15,NULL
8/2/2021 8:44 pm,Facebook,"Emotivas palabras de los participantes de #MasterChefCelebrityChile a Fred ❤️ | Emotivas palabras de los participantes de #MasterChefCelebrityChile a Fred ❤️
Revive el capítulo 👉🏽 https://bit.ly/3jlWwXw | https://video-iad3-1.xx.fbcdn.net/v/t42.1790-2/10000000_531598528156800_1506352302854029604_n.mp4?_nc_cat=100&ccb=1-3&_nc_sid=985c63&efg=eyJybHIiOjM0MiwicmxhIjoxMzA4LCJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_eui2=AeGEPesKev15w0WaXhk3cAxqO7_jNqyQrVk7v-M2rJCtWY0aZDrrbFCORFCLTm2yLnLV2ChldQ1kB_87DPBZVZzS&_nc_ohc=0fzf4FIPam8AX-v64oF&rl=342&vabr=190&_nc_ht=video-iad3-1.xx&oh=6eeb0ce5bcf2622eaad5cdb42b5ff2f1&oe=610BDDBD",http://www.facebook.com/499984616800467/posts/175708304625818,499984616800467_175708304625818,MasterChef Chile,MasterChef Chile,0,2,73,Positive,NULL,#masterchefcelebritychile,https://video-iad3-1.xx.fbcdn.net/v/t42.1790-2/10000000_531598528156800_1506352302854029604_n.mp4?_nc_cat=100&ccb=1-3&_nc_sid=985c63&efg=eyJybHIiOjM0MiwicmxhIjoxMzA4LCJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_eui2=AeGEPesKev15w0WaXhk3cAxqO7_jNqyQrVk7v-M2rJCtWY0aZDrrbFCORFCLTm2yLnLV2ChldQ1kB_87DPBZVZzS&_nc_ohc=0fzf4FIPam8AX-v64oF&rl=342&vabr=190&_nc_ht=video-iad3-1.xx&oh=6eeb0ce5bcf2622eaad5cdb42b5ff2f1&oe=610BDDBD,NULL
8/2/2021 8:26 pm,Facebook,"Emotivas palabras de los participantes de #MasterChefCelebrityChile a Fred ❤️ | Emotivas palabras de los participantes de #MasterChefCelebrityChile a Fred ❤️
Revive el capítulo 👉🏽 https://bit.ly/3jlWwXw | MasterChef Chile transmitió un estreno.",http://www.facebook.com/499984616800467/posts/2398451336953776,499984616800467_2398451336953776,MasterChef Chile,MasterChef Chile,0,0,5,Positive,NULL,#masterchefcelebritychile,NULL,NULL
8/2/2021 2:05 pm,Facebook,OFICIAL ☝🏼 Nelson Ávila es el “CENAdor” vitalicio autodesignado de #MasterChefCelebrityChile 🤝 | OFICIAL ☝🏼 Nelson Ávila es el “CENAdor” vitalicio autodesignado de #MasterChefCelebrityChile 🤝,http://www.facebook.com/499984616800467/posts/2398229503642626,499984616800467_2398229503642626,MasterChef Chile,MasterChef Chile,0,5,101,Positive,NULL,#masterchefcelebritychile,https://www.facebook.com/MasterChefChile/photos/a.1538371689628416/2398229463642630/?type=3,NULL
8/2/2021 2:05 pm,Instagram,OFICIAL ☝🏼 @c.nelsonavila es el “CENAdor” vitalicio autodesignado de #MasterChefCelebrityChile 🤝,https://www.instagram.com/p/CSFNiEgA2M0/,17899231715077207,NULL,NULL,0,0,3263,Positive,NULL,#masterchefcelebritychile,https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/229994892_4331686336870693_4735467565370235080_n.jpg?_nc_cat=108&ccb=1-4&_nc_sid=8ae9d6&_nc_eui2=AeFNAqb6xlGCYqhUOibREFy2Rhz_izH8KOpGHP-LMfwo6v3KSH8JhZkYBvrH70-qkyRCZ3LzvpXmUSWLcgkyuiVU&_nc_ohc=_s6uNl6EaRgAX9TT4px&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=4f83d364663be5026a5efd27c37154c3&oe=61121525,NULL
8/2/2021 1:48 pm,Instagram,"📣Este domingo se llevó a cabo la primera gala de eliminación de masterchefchile , por lo que la tensión fue en aumento y quedaron en evidencia los primeros roces entre algunos participantes.

🔸️Las protagonistas esta vez fueron Cristina Tocco y Claudia Miranda, que enfrentaron una suerte de conflictos de liderazgo a la hora de trabajar en equipo.

⚠️Lee la nota completa en nuestra web.

#masterchefcelebritychile #masterchefchile #chile #cristinatocco #claudiamiranda",https://www.instagram.com/p/CSFLp9Llg9k/,17897615705189647,NULL,NULL,0,0,25,Negative,NULL,"#chile, #masterchefcelebritychile, #masterchefchile, #claudiamiranda, #cristinatocco",https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/232144134_223927142958889_8311745997280577156_n.jpg?_nc_cat=109&ccb=1-4&_nc_sid=8ae9d6&_nc_eui2=AeFMlvdgTlkNpzNMjPJcbB0XRITVvMNOXyNEhNW8w05fIxJC462bMKhX6jWr-rLR1epJ7lNcNLhoC-CjgTvkwzlo&_nc_ohc=2uAVny2HI6AAX-Xqy7Z&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=889b10ca902405b0468fe4180750792a&oe=611236D4,NULL
8/2/2021 1:28 pm,Facebook,"fredredondo se convirtió en el primer eliminado de la nueva temporada de #MasterChefCelebrityChile. Conoce sus declaraciones en exclusiva, a través de las redes sociales de @clarochile 🔥 | @fredredondo se convirtió en el primer eliminado de la nueva temporada de #MasterChefCelebrityChile. Conoce sus declaraciones en exclusiva, a través de las redes sociales de @clarochile 🔥",http://www.facebook.com/499984616800467/posts/2398207653644811,499984616800467_2398207653644811,MasterChef Chile,MasterChef Chile,0,0,2,Positive,NULL,#masterchefcelebritychile,https://www.facebook.com/MasterChefChile/photos/a.536343319831263/2398207626978147/?type=3,NULL
8/2/2021 1:28 pm,Instagram,"fredredondo se convirtió en el primer eliminado de la nueva temporada de #MasterChefCelebrityChile. Conoce sus declaraciones en exclusiva, a través de las redes sociales de @clarochile 🔥",https://www.instagram.com/p/CSFJVsRAgCZ/,17896871741108423,NULL,NULL,0,0,279,Positive,NULL,#masterchefcelebritychile,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/231098176_299944345209474_172310805591383303_n.jpg?_nc_cat=103&ccb=1-4&_nc_sid=8ae9d6&_nc_eui2=AeGRZtHj1r7vRwDPSYKDUYjz5Si3WQpaysflKLdZClrKx1NgT1NqonExgmTHJ-BEOgyv0Bpv1att9zsR8n2rEhEl&_nc_ohc=6rV_GDiCAlkAX9Tb3Zt&_nc_ht=scontent-iad3-1.cdninstagram.com&oh=8253b59df32cac94d92e18c730c1d44a&oe=61113EB8,NULL
8/2/2021 12:45 pm,Instagram,"Soy afortunada
🍀🍀🍀
Que felicidad  siento de poder hacer un programa tan lindo y alegre

Gracias por elegirnos 🎉🎉

Los quiero 😘🍒😘🍒

Para quienes me han preguntado
Chaqueta zara
Blusa y pantalón obumoda

masterchefchile 
#foodmoments
#MasterChefChile
#MasterChefcelebrityChile
#todosavermasterchef
#canal13
#cochinamentesabroso
#esquehayalgoentuplatitoquemegusta",https://www.instagram.com/p/CSFEaCuHUtU/,17907104411012800,NULL,NULL,0,0,8045,Positive,NULL,"#esquehayalgoentuplatitoquemegusta, #masterchefcelebritychile, #todosavermasterchef, #cochinamentesabroso, #foodmoments, #canal13, #masterchefchile",https://scontent-iad3-1.cdninstagram.com/v/t51.29350-15/232275280_188691773243023_4010386680371006812_n.jpg?_nc_cat=110&ccb=1-4&_nc_sid=8ae9d6&_nc_eui2=AeF062EvhBYEPvDxFe_GxRYht9ppA7TfF0u32mkDtN8XSyk0NalMQM6bKQZMW6z1dpkwBwr9zbtvFDI2YtA-WBVj&_nc_ohc=vbsSDgA2YtYAX9Sk38X&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=a56755ffff043b265c20d7110eda97a2&oe=6111A0B9,NULL
8/2/2021 12:29 pm,Instagram,"¡LOS POROTOS CON RIENDAS! 😢

En una nueva competencia de eliminación #MasterChefCelebrityChile, los participantes debieron preparar porotos con riendas, momento en el cual Tutú Vidaurre realizó una impactante confesión.

""¿Cómo no habías comido porotos con riendas?"", le preguntó el chef Jorge Rausch a la actriz, quien inmediatamente casi entre lágrimas: ""Nunca los había probado. Los estudié y mis compañeros me ayudaron mucho. Los probé hartas veces, infinitas"".",https://www.instagram.com/p/CSFCnCwNc7n/,18243239215018889,NULL,NULL,0,0,347,Negative,NULL,#masterchefcelebritychile,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/229637681_1489599428099200_2336505303070892143_n.jpg?_nc_cat=102&ccb=1-4&_nc_sid=8ae9d6&_nc_eui2=AeHlDHtW3M3toRbpXKftHmbPoFBWthzI90qgUFa2HMj3SkiGx9Yj8Ad0qsVi_oLXBH4ynJqbqEvJcKO1mkpMRO2I&_nc_ohc=A8WeobFIqs0AX8pHgFz&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=APCawUEEAAAA&oh=f51cc577ec18acabc972fbd5f6262055&oe=6112D94A,NULL
8/2/2021 11:00 am,Facebook,¡CAPÍTULO DE ELIMINACIÓN! 🔥 Revive ACÁ el segundo capítulo 👉🏽 https://bit.ly/3xgXA3x #MasterChefCelebrityChile | ¡CAPÍTULO DE ELIMINACIÓN! 🔥 Revive ACÁ el segundo capítulo 👉🏽 https://bit.ly/3xgXA3x #MasterChefCelebrityChile,http://www.facebook.com/292534509886/posts/10159966765329887,292534509886_10159966765329887,Canal 13,Canal 13,0,0,1,Positive,NULL,#masterchefcelebritychile,https://www.facebook.com/elcanal13/photos/a.431311654886/10159966763134887/?type=3,NULL
8/2/2021 10:51 am,Twitter,"DOM 1/ AG. 
#NocheDeEliminacionCelebrity
#MASTERCHEFCELEBRITYCHILE 
(22:31-00:36) 10.8
#MODUSOPERANDIMEGA
(22:35-00:01) 10.7
#TOKYO2020ENTVN 
(19:00-20:59) 12.6 
(22:37-01:00) 10.5
(A) (B) 8.9 /
#Meganoticias (Rep)13.4
(P) 10.1
#24HorasCentral 10.4
#CHVNoticias 10.3/
@renenaranjo",https://twitter.com/Expertotv/statuses/1422208343578451980,1422208343578451980,Experto tv,Expertotv,4406,0,0,Positive,Chile,"#nochedeeliminacioncelebrity, #masterchefcelebritychile, #modusoperandimega, #tokyo2020entvn, #meganoticias, #24horascentral, #chvnoticias",NULL,en
8/2/2021 10:49 am,Twitter,"DOMINGO 1/ AGOSTO. 
#NocheDeEliminacionCelebrity
#MASTERCHEFCELEBRITYCHILE 
(22:31-00:36) 10.8
#MODUSOPERANDIMEGA
(22:35-00:01) 10.7
#TOKYO2020ENTVN 
(19:00-20:59) 12.6 
(22:37-01:00) 10.5
(A) (B) 8.9 /
#Meganoticias (Rep) 13.4
(P) 10.1
#24HorasCentral 10.4
#CHVNoticias 10.3",https://twitter.com/Expertotv/statuses/1422208022798012422,1422208022798012422,Experto tv,Expertotv,4406,0,0,Neutral,Chile,"#chvnoticias, #masterchefcelebritychile, #modusoperandimega, #24horascentral, #nochedeeliminacioncelebrity, #tokyo2020entvn, #meganoticias",NULL,pt
8/2/2021 10:26 am,Twitter,A todo esto quien se fue anoche en #MasterChefCelebrityChile,https://twitter.com/ElMatuRojas/statuses/1422202253780344835,1422202253780344835,Matu ✨,ElMatuRojas,5362,0,0,Neutral,"Lo Prado, Santiago Metropolitan, Chile",#masterchefcelebritychile,NULL,es
8/2/2021 10:12 am,Twitter,"RT @Pulso_Mediatico: Rating: Segundo capítulo 
#ElDiscipulodelChef 11,9
#MasterChefCelebrityChile 10,8
¿Cuál es tú programa favorito? #SumateAComentar https://t.co/1VO4IubGSC",https://twitter.com/ixNN/statuses/1422198511286767616,1422198511286767616,🟣 IVÁN ENRIQUE,ixNN,5911,0,0,Positive,"Santiago, Santiago Metropolitan, Chile","#eldiscipulodelchef, #masterchefcelebritychile, #sumateacomentar","https://pbs.twimg.com/media/E7yp9ghXIAEI7D2.jpg, https://pbs.twimg.com/media/E7yp9gjWUAU8S6v.jpg",es
